Node_ID,Hop_Count,Transmission_Delay,Buffer_Occupancy,Channel_Utilization,Energy_Level,Link_Quality,Congestion_Status,Packet_Size,PDR,Traffic_Class,Routing_Algorithm,Latency_Category
896,4,15.838804097825834,43.28160022094693,93.1554914309481,0.8275236939538171,0.3753213457730138,Low,64,0.9284376500308475,High-Priority,AODV,Medium Latency
897,4,34.437921833718455,4.389994264300512,82.09810172991409,0.0005979388347953085,0.6267533485423312,Medium,256,0.8270160247202385,High-Priority,DCPO-AdaBoost,High Latency
898,5,21.936395890364057,16.574977982015593,56.660525890546296,0.30781915002611915,0.14609656554132022,Low,128,0.7013513442940865,High-Priority,DSR,Medium Latency
899,8,12.808064040097953,44.554163874189086,65.70304982341074,0.24116521430776194,0.8230035744469347,High,256,0.7939828033414535,High-Priority,AODV,Medium Latency
900,5,42.05949181335354,20.918546540792782,89.83864665840349,0.23356736106861098,0.23503129881191864,High,128,0.8580277863076645,High-Priority,DCPO-AdaBoost,High Latency
901,8,2.017474813220017,4.997902865967873,39.95187845869348,0.0681866197654627,0.6522811128184463,Medium,256,0.7972752621555912,Normal,DSR,Low Latency
902,1,45.09792340755764,84.36496640518237,32.679470585777736,0.18712427041050173,0.4051971425753297,Low,64,0.7333104769071578,Normal,AODV,High Latency
903,9,23.127725484774235,98.11925291641158,1.081108363519634,0.5555495698856199,0.5960435954776472,High,512,0.8328294870585684,Normal,DCPO-AdaBoost,Medium Latency
904,6,31.896353692733193,79.31428739967394,82.65510741914642,0.2913610728377445,0.10745055262890812,High,128,0.7759758450897148,Normal,DSR,High Latency
905,3,33.00176071806856,85.3784921704667,80.0980700403365,0.41739478232914795,0.016912799921607324,High,1024,0.9727697129384505,Normal,AODV,High Latency
906,8,44.766375261256165,24.197713031704538,10.445451810015138,0.3768668803471885,0.9095644273803012,Medium,1024,0.7305263585503047,High-Priority,DCPO-AdaBoost,High Latency
907,9,31.869817140143645,96.06269755131997,57.68573811327003,0.8759049249998946,0.2696300087671828,Medium,64,0.7147457886174131,Normal,AODV,High Latency
908,6,30.735285879527083,19.692570445342838,46.398169816688736,0.9052989990105155,0.8196770027804591,High,256,0.7015942507464585,Normal,DSR,Medium Latency
909,7,3.425936823978429,95.14298103618323,11.870909550911147,0.49295697165586005,0.9993503004722002,High,256,0.7984209053456973,High-Priority,DCPO-AdaBoost,Low Latency
910,1,25.968560295065686,99.4819293965951,98.05682270607235,0.3301559503156044,0.21143125799891116,Low,64,0.8981160514602666,Normal,DCPO-AdaBoost,High Latency
911,5,7.593433140770378,71.17228057460487,21.469588746335543,0.10680070400236363,0.2651707411833556,Low,1024,0.9191241258645377,Normal,DCPO-AdaBoost,Low Latency
912,5,36.89794505920213,98.1143731791822,6.723418009056115,0.953402879382095,0.6628597876346657,Low,1024,0.835978505014517,Normal,DSR,High Latency
913,4,25.659873848552458,56.95397795671037,59.48473795019096,0.06022694490029745,0.9654486346006212,Medium,256,0.90529859513658,Normal,OLSR,Medium Latency
914,6,34.04336618249683,25.954178317609035,73.88666771330327,0.29765027756828044,0.9158143481907439,High,128,0.807974210864609,High-Priority,DCPO-AdaBoost,Medium Latency
915,7,2.179477740058975,43.699588566562085,3.2443446047186963,0.29806620117000415,0.5028755200655849,Medium,512,0.9003418659959851,High-Priority,DSR,Low Latency
916,9,4.33112160068558,59.35609353787859,65.87176387270222,0.3204012861402149,0.7951102825267247,High,128,0.712178795590712,Normal,AODV,Low Latency
917,1,35.844537064327845,7.308156202701499,53.22918759514545,0.16428684327240928,0.13574585309990106,Low,1024,0.8172258953701013,High-Priority,AODV,High Latency
918,6,3.697008366333801,62.234326461724606,10.326500887504842,0.7831614309236972,0.9774381842040123,Low,128,0.9372549032899538,Normal,DSR,Low Latency
919,7,3.655710715486404,98.11778367622945,17.252387694636205,0.12249786196598922,0.9643532340359865,Low,512,0.9409018091377004,High-Priority,OLSR,Low Latency
920,3,0.7042129142208837,19.010764978372762,56.79742973160805,0.6349066591531628,0.16372895787917097,Low,128,0.9148446336627084,High-Priority,DSR,Low Latency
921,8,47.82941977514406,79.25951162883833,29.63576135132884,0.12384602670581746,0.2994231248031066,High,128,0.7612715861709592,High-Priority,AODV,High Latency
922,5,36.901667137004445,90.78987937796194,93.8315728651316,0.07053563759295656,0.10015499750676693,Low,128,0.77416153567919,High-Priority,AODV,High Latency
923,9,17.727245284253,94.37015928202209,81.87402294840508,0.9094295036858765,0.2717175988981797,High,128,0.9988266181793537,High-Priority,DCPO-AdaBoost,Medium Latency
924,5,14.897125506253994,96.01356044054472,98.3567206513663,0.19012876631870568,0.8159557894152066,High,64,0.731013402160588,High-Priority,OLSR,Medium Latency
925,9,17.550191164317894,52.14596387214719,25.967083895041398,0.8212501545597043,0.37831560716525947,Medium,1024,0.7541988096707228,High-Priority,DSR,Medium Latency
926,4,38.755211205940974,97.73079079915037,96.9723632797977,0.5446308711071358,0.08839696714675838,Low,512,0.7390078766950398,High-Priority,AODV,High Latency
927,9,33.102393492413675,75.73102071344388,43.12338697915579,0.0778565196087696,0.34222552477890456,Low,1024,0.7982964891050847,High-Priority,AODV,High Latency
928,5,9.341258836586649,16.16714362369619,34.751879531375465,0.9554481914380675,0.9813833342412801,Medium,64,0.763052750570177,High-Priority,AODV,Low Latency
929,9,8.788055833170809,47.690010646797,5.034952696935324,0.24696116699189252,0.6296835952592029,High,64,0.8493063878643317,High-Priority,DSR,Low Latency
930,3,5.009942920698525,71.8331175372004,5.276525785960262,0.8596453453526065,0.41616094640615775,Low,64,0.8428062120640359,Normal,DSR,Low Latency
931,4,33.04910571309677,24.734031581908333,69.20112559466547,0.16881000578456418,0.16653851349727,High,64,0.9704516858353909,High-Priority,OLSR,High Latency
932,9,38.242195844864625,64.06151835488873,45.79289944340279,0.8539428821418529,0.9861767972836948,Medium,128,0.7104219842334344,Normal,DCPO-AdaBoost,High Latency
933,6,13.3258167734177,66.66004790466192,22.65216260361057,0.013228812905293985,0.8208490092631288,High,1024,0.795963873000329,High-Priority,DCPO-AdaBoost,Medium Latency
934,2,1.1451535554425494,16.26997438085659,61.39703063252326,0.5117804565694807,0.2814773024509194,Low,256,0.878997367599127,Normal,DCPO-AdaBoost,Low Latency
935,7,4.200366207073724,56.50853124527563,25.285811825011116,0.7694425794215568,0.07006869572118946,High,512,0.8814405285531891,Normal,AODV,Low Latency
936,2,48.39621573876702,77.16269109786077,57.76317543444226,0.9347955174927833,0.05662555737755803,High,64,0.8440378687042627,Normal,DCPO-AdaBoost,High Latency
937,2,14.842694396123271,49.88956645359419,35.92087469826903,0.909202136206487,0.12037814950553383,Low,1024,0.9446996622443902,High-Priority,AODV,Medium Latency
938,1,38.48423507712287,1.2103116776107425,82.3552226611819,0.8196248695476449,0.5807685836144216,Low,64,0.7188166514243376,High-Priority,OLSR,High Latency
939,3,31.270712085827764,0.9038469079292177,82.06961607667793,0.8881913496613041,0.9287634212054924,High,64,0.9446463296740408,High-Priority,AODV,Medium Latency
940,6,19.158788018679505,35.702934397001215,47.73503981224013,0.1992196858370765,0.4967434280059845,High,64,0.8484262721307111,High-Priority,OLSR,Medium Latency
941,8,10.363794383558199,92.6194068431782,35.08191093350156,0.28418429571172876,0.8429454824561972,Medium,64,0.7401282085231006,Normal,OLSR,Medium Latency
942,9,6.15718226615438,22.867677960360876,36.25597965590946,0.2889685249210585,0.4458866198598078,Low,64,0.9657105740621432,High-Priority,DCPO-AdaBoost,Low Latency
943,7,30.789147105139445,63.43636888716871,80.57145256682179,0.3770539310016988,0.7085835457678252,High,512,0.894768633862289,High-Priority,DCPO-AdaBoost,High Latency
944,4,38.75422565382562,22.207587069332057,32.8179482797612,0.3933206703851887,0.7318727372865008,Low,1024,0.7490637060472417,High-Priority,AODV,High Latency
945,6,32.23082225170242,32.16699896595486,20.9059373706846,0.5445553246546755,0.17396370590333865,Medium,64,0.710094917019708,High-Priority,DSR,Medium Latency
946,5,26.562076449133002,84.8042089601484,8.468834187530682,0.15987976336644139,0.36121605897581177,High,64,0.7423328944997948,High-Priority,DCPO-AdaBoost,Medium Latency
947,8,2.1933660492386498,72.88614422699469,46.66931208844084,0.6912466637859893,0.6373021565380239,High,64,0.882639388054118,High-Priority,DCPO-AdaBoost,Low Latency
948,1,48.42759000195975,9.539927731321063,48.213209891984185,0.1675665393045065,0.07069660818436618,High,64,0.7537888705780145,High-Priority,DSR,High Latency
949,1,39.95583816356327,42.87020209864336,84.09087104029072,0.31030848210454753,0.3615401877629566,Low,128,0.7677289224625083,High-Priority,DSR,High Latency
950,6,14.71181963137814,2.916976364526447,22.123869644606398,0.503345130606154,0.5347994662811925,Medium,128,0.7075419177268942,Normal,DCPO-AdaBoost,Low Latency
951,2,49.000519435006645,48.0890146603009,38.099127366839994,0.7964405615234773,0.9962244930446387,Low,256,0.9168792016715811,Normal,DSR,High Latency
952,5,30.133891322852474,66.24340117010681,80.8405738893691,0.7394692332387273,0.47453356262244073,High,64,0.9431093199278311,High-Priority,AODV,Medium Latency
953,1,29.1628906445416,11.850262359815156,82.36236107489735,0.6455343564105223,0.8160567571143236,Medium,256,0.9390544530316369,High-Priority,OLSR,Medium Latency
954,7,37.428851653533656,28.888493890916568,38.46110759787682,0.15577326058017016,0.43206728506661773,High,512,0.7382704454092852,High-Priority,OLSR,High Latency
955,1,40.60731242569786,39.783662550215695,45.91240232866809,0.5470453456155777,0.7963907226197089,High,256,0.9709903382166278,High-Priority,DCPO-AdaBoost,High Latency
956,4,32.858282505841984,91.95310246560497,30.328589084928293,0.08744650179988545,0.5954148016201084,Low,1024,0.901683648842224,Normal,DCPO-AdaBoost,High Latency
957,9,6.491977743673381,99.32550154229641,93.2554878419312,0.37736317679665077,0.8865954415023983,High,128,0.9692585867130594,Normal,AODV,Low Latency
958,1,16.97954854912547,4.491129899561585,11.864376574158031,0.41351653028995916,0.4109425523501099,Medium,128,0.8341481513591991,High-Priority,DSR,Low Latency
959,4,46.41137365226988,76.1007923495392,93.374942300147,0.03981143944575383,0.6043044198214789,High,64,0.8310864583251093,Normal,DCPO-AdaBoost,High Latency
960,6,11.30831903100821,37.17240664023432,68.38664518353433,0.2739880994699718,0.6300186806188274,High,64,0.9353609556054685,Normal,OLSR,Low Latency
961,6,18.671134489491916,39.245818622948,53.15721526867312,0.9556494672664894,0.4173829418004733,Low,512,0.727989356643023,High-Priority,AODV,Medium Latency
962,8,21.66063645891538,75.42649733470228,3.2659060784495875,0.9536326078296895,0.14431204368748152,Medium,512,0.8562622109904657,High-Priority,AODV,Medium Latency
963,1,22.026308985753165,91.84264321454087,47.55961918220083,0.3523270542525393,0.09355940691233555,Low,1024,0.9509152706893678,High-Priority,DSR,Medium Latency
964,7,30.685685166476823,95.09285945025483,40.774810500273226,0.043100108948324056,0.0166715505996331,High,64,0.9490577689208715,Normal,DCPO-AdaBoost,High Latency
965,1,47.15948430346091,57.712258603832076,16.121881197512256,0.17909493932818155,0.8735342642452146,Low,64,0.9868398569027107,Normal,DCPO-AdaBoost,High Latency
966,7,12.110566320441997,35.71211593005028,65.6409603500657,0.39221779343354013,0.23647491223869455,Low,512,0.909481778059164,High-Priority,AODV,Medium Latency
967,3,6.162918677415811,78.75490858587793,97.11509073682858,0.9477796979692298,0.21150674928176805,Low,512,0.7623311888319184,High-Priority,OLSR,Low Latency
968,8,9.953777444010871,25.100138326230027,56.218881106452514,0.14119906353718492,0.7360354004260655,Low,512,0.7060840944683742,Normal,DCPO-AdaBoost,Low Latency
969,3,44.357552520442546,56.40740288335178,71.47532764439458,0.7635158436682122,0.32001611308739175,High,128,0.8438247395881305,Normal,OLSR,High Latency
970,1,32.32595955149478,35.85784615248732,6.845045256601678,0.10868253937469208,0.5060446924118366,High,256,0.8541111596867667,High-Priority,AODV,Medium Latency
971,8,14.36674878303409,65.66310737078761,41.76669958169947,0.9812575773912768,0.1625110652974563,Medium,256,0.7720787753496794,Normal,DCPO-AdaBoost,Medium Latency
972,3,40.815752254534004,24.03989128935069,11.635848516449588,0.381616499109135,0.9597457214619692,Low,64,0.7374092341370809,High-Priority,OLSR,High Latency
973,2,43.08236281853546,19.159294573482576,61.27958355365104,0.775234538899056,0.8515814000172374,Low,128,0.8758624498571527,High-Priority,AODV,High Latency
974,1,42.34106550064487,91.8239086675437,93.84821582141547,0.3425910828111318,0.8637896229650033,Medium,512,0.9292767022072423,Normal,OLSR,High Latency
975,3,45.95443402861377,10.18036829495369,66.17777324716386,0.6276688771588087,0.4067737485720052,Low,64,0.9979462310770482,Normal,DCPO-AdaBoost,High Latency
976,2,12.686826906650742,50.595790773493164,7.680304831442153,0.19201608474003673,0.7623612137071728,Medium,128,0.9274907851631555,Normal,DSR,Low Latency
977,2,37.776592244439286,22.085278296300892,35.466620498508284,0.14602101929696254,0.14387615538978016,High,1024,0.9380897242766743,High-Priority,OLSR,High Latency
978,6,23.080920913979586,3.892996332566745,55.066337944085156,0.9380641395681313,0.008619002591780278,Medium,128,0.8849382634686392,High-Priority,DSR,Medium Latency
979,1,42.11572778921407,3.601881829142639,40.320775613325225,0.9176472779044335,0.019972932578028124,Low,64,0.9957767976910052,High-Priority,DCPO-AdaBoost,High Latency
980,2,36.451684790364496,17.522177210582733,83.36440104751723,0.8874689402128824,0.5866017374045605,Medium,256,0.8919869155343711,High-Priority,DSR,High Latency
981,6,38.84472758033626,86.67703545060003,81.46710047099891,0.6254334501665935,0.4553949052479408,High,512,0.9580759859199113,High-Priority,AODV,High Latency
982,3,32.84247570028547,28.247874397702667,61.183102010322145,0.8082682112162782,0.5180153489085197,Low,1024,0.9837353938722867,High-Priority,DSR,Medium Latency
983,4,8.953695596538372,95.04591705752958,37.345794513270526,0.06903693691137491,0.007463140417219405,High,128,0.9789575501501683,Normal,OLSR,Medium Latency
984,1,27.296843252957224,58.16222929891936,25.533637376324414,0.33478904189067915,0.4226866196574257,High,64,0.8144246031350069,High-Priority,OLSR,Medium Latency
985,8,49.23502000227296,43.66141897687661,10.587431821312931,0.3137031247571562,0.7180681612008608,Medium,64,0.7235986174942776,High-Priority,DSR,High Latency
986,7,46.875664518206236,58.00888346694546,35.4897683486554,0.6356453219526133,0.44269370196743585,High,512,0.751562110761774,High-Priority,AODV,High Latency
987,7,2.2543694162708823,51.669838522626776,41.31725172077195,0.3559577734706405,0.7322192063122223,Low,64,0.7177669916189822,High-Priority,DCPO-AdaBoost,Low Latency
988,3,8.324259304898911,75.87762537573252,67.58229251040736,0.1485067816436808,0.23301896439683478,High,64,0.731619080448742,Normal,DSR,Medium Latency
989,3,6.673265795382639,28.249606597285226,65.81598242975734,0.5964670754135437,0.8131420044817255,High,512,0.7553953737681093,High-Priority,OLSR,Low Latency
990,2,36.32639750826625,35.30503916003024,7.0108139641256955,0.8143839206690815,0.5884312404534523,Medium,1024,0.8023282949762205,Normal,OLSR,Medium Latency
991,1,40.90748795986156,89.40943025332507,39.525931543115775,0.3821234944599732,0.21076309942990623,High,256,0.8630618939725228,Normal,DSR,High Latency
992,7,10.754217178902527,94.64565131504055,18.177886721736193,0.1322687150984817,0.23672047585383293,Medium,256,0.9135046178065258,High-Priority,DSR,Medium Latency
993,7,25.342049378296267,89.25582274864745,15.68127053168057,0.19668819731282305,0.628030464569537,Medium,128,0.7632782008319535,High-Priority,DSR,Medium Latency
994,2,42.05108109775888,41.94479939573136,82.73021497372459,0.23748330516938398,0.8299395932124434,Low,1024,0.9017567212714418,Normal,DCPO-AdaBoost,High Latency
995,7,36.6667970838359,78.03655030068816,4.191521671625753,0.2998975929945362,0.4156277820291552,Low,128,0.9112777223507259,Normal,OLSR,High Latency
996,8,27.15763655404323,47.63357333010988,41.91828759021213,0.6427950705063091,0.2583004291275922,Low,256,0.8675867010598568,High-Priority,OLSR,Medium Latency
997,1,29.558349753892767,49.75398521461022,16.82036557665182,0.600945484537719,0.8670116069106004,Low,512,0.9710853609396132,Normal,OLSR,Medium Latency
998,9,25.467191291122372,20.468010905728395,87.9330215678474,0.6960798615670392,0.6692682917508349,Medium,64,0.7332984441765431,High-Priority,DCPO-AdaBoost,Medium Latency
999,7,14.947667720809147,59.113030325851646,55.704051327503514,0.36250198453151317,0.4480854872830765,High,256,0.7531364372807258,High-Priority,AODV,Medium Latency
1000,3,28.294597443664905,18.613589775334795,23.1380636376848,0.8239976518799783,0.48790019527930184,Low,1024,0.8285994473168454,Normal,OLSR,Medium Latency
